timestamp,sensor_1,sensor_2
2025-01-01 00:00:00,9.798431550206569,97.62947227732289
2025-01-01 01:00:00,9.684972327921754,104.10072620795115
2025-01-01 02:00:00,10.988156034971613,97.58250086178617
2025-01-01 03:00:00,10.285775905198127,101.01748787908629
2025-01-01 04:00:00,10.757571127329445,97.94827305763283
2025-01-01 05:00:00,10.175214447575405,100.10096222689673
2025-01-01 06:00:00,10.627603876857739,100.33280957437194
2025-01-01 07:00:00,10.010290782664024,96.58617800472985
2025-01-01 08:00:00,9.872926167193466,101.1571382875406
2025-01-01 09:00:00,9.676055360390817,102.42557421700604
2025-01-01 10:00:00,9.819346259476655,99.93106107350013
2025-01-01 11:00:00,9.21487028808775,102.33016982612295
2025-01-01 12:00:00,10.075864952603068,97.75836824069215
2025-01-01 13:00:00,10.703797754770088,97.90149777804271
2025-01-01 14:00:00,10.260699364343635,99.0967077245291
2025-01-01 15:00:00,8.408559669276546,102.45112201615801
2025-01-01 16:00:00,10.66360485816876,102.01489047713807
2025-01-01 17:00:00,10.41910861600095,102.21060602306594
2025-01-01 18:00:00,9.522316893245582,96.86025099714051
2025-01-01 19:00:00,9.82332674826034,101.00614622445102
2025-01-01 20:00:00,9.788154583252526,99.17546841366214
2025-01-01 21:00:00,9.75901316410041,99.95223736461979
2025-01-01 22:00:00,10.02537375370046,98.66146738631191
2025-01-01 23:00:00,10.608075363694184,102.51258445663072
2025-01-02 00:00:00,10.31723086689226,99.9045786216605
2025-01-02 01:00:00,10.216604630029694,101.39726084367622
2025-01-02 02:00:00,9.414147330774231,99.94037137042405
2025-01-02 03:00:00,9.220122465149439,98.27268963350798
2025-01-02 04:00:00,9.528096459473522,100.37532989002418
2025-01-02 05:00:00,10.140666419216352,101.78295101679052
2025-01-02 06:00:00,9.9866573478873,101.31036368372017
2025-01-02 07:00:00,10.135865454504748,99.79930081177555
2025-01-02 08:00:00,11.025307236921877,102.88759832895309
2025-01-02 09:00:00,10.276474102680314,95.82002800514896
2025-01-02 10:00:00,9.591490187438552,94.82238788587387
2025-01-02 11:00:00,9.258842089686445,97.55768476491195
2025-01-02 12:00:00,9.211870399737556,101.83619335589133
2025-01-02 13:00:00,10.628039245020002,96.50863123970828
2025-01-02 14:00:00,9.518624381450762,96.38795749315406
2025-01-02 15:00:00,9.412025049979174,101.4814584070722
2025-01-02 16:00:00,9.757253503390476,96.92732782507038
2025-01-02 17:00:00,10.601294656886294,99.3174748639869
2025-01-02 18:00:00,9.572957559619256,97.1755034278686
2025-01-02 19:00:00,10.488321815319853,99.8446363583486
2025-01-02 20:00:00,10.018031106738158,100.38673192544077
2025-01-02 21:00:00,10.246713717351065,99.81324542077493
2025-01-02 22:00:00,10.435478937049137,99.92546586946757
2025-01-02 23:00:00,10.102418567037795,100.3054739808978
2025-01-03 00:00:00,10.72906082070618,99.19475228281311
2025-01-03 01:00:00,9.363409310425514,98.41461194738604
2025-01-03 02:00:00,10.302479131352241,101.41096023286816
2025-01-03 03:00:00,9.59648909881582,96.83933283639188
2025-01-03 04:00:00,9.96810584258669,99.92836164669718
2025-01-03 05:00:00,10.03327948322292,100.4435254078868
2025-01-03 06:00:00,9.816447897351225,100.04734187040894
2025-01-03 07:00:00,9.577455102513097,102.22596861597331
2025-01-03 08:00:00,9.429306850664958,98.4328670836665
2025-01-03 09:00:00,10.009689386115097,96.71393537343161
2025-01-03 10:00:00,10.47153400024986,101.06040545232393
2025-01-03 11:00:00,9.56383870236707,98.62664854381666
2025-01-03 12:00:00,9.951199696032953,96.1173822346941
2025-01-03 13:00:00,9.709451921129654,98.20487089141372
2025-01-03 14:00:00,9.613607788636282,102.15419612741424
2025-01-03 15:00:00,9.523921856206389,97.5387012453308
2025-01-03 16:00:00,10.638263422667766,101.00782469139298
2025-01-03 17:00:00,10.278121811060448,99.51727365663633
2025-01-03 18:00:00,10.199510645706313,98.3668979250241
2025-01-03 19:00:00,9.72506539957153,99.41235204044175
2025-01-03 20:00:00,10.571257215072338,101.66067014560274
2025-01-03 21:00:00,10.795099894954214,101.32895259887651
2025-01-03 22:00:00,10.275173812421752,101.7095353178754
2025-01-03 23:00:00,9.806750920610602,101.02427415478606
2025-01-04 00:00:00,10.034958053123122,95.4669613590279
2025-01-04 01:00:00,9.243443086875208,100.59431191494429
2025-01-04 02:00:00,9.693820412222498,100.25246764478099
2025-01-04 03:00:00,9.919306881289382,98.19833181926258
2025-01-04 04:00:00,9.860632915414216,99.73785719665548
2025-01-04 05:00:00,9.99101046816809,100.82750015078288
2025-01-04 06:00:00,10.28341382411541,103.72508160201964
2025-01-04 07:00:00,9.819984479983876,99.57001140113559
2025-01-04 08:00:00,11.375937986120427,98.91562715897169
2025-01-04 09:00:00,9.510141344838939,103.96119337646286
2025-01-04 10:00:00,10.88493952551392,101.20672709822315
2025-01-04 11:00:00,9.946365622640412,97.3777489089295
2025-01-04 12:00:00,10.005780835326409,101.60005029880747
2025-01-04 13:00:00,8.962357305906556,98.73750726445068
2025-01-04 14:00:00,11.427012974849088,99.57856224374125
2025-01-04 15:00:00,9.932689011473963,103.79860449794866
2025-01-04 16:00:00,9.607387162513396,100.66169319228472
2025-01-04 17:00:00,10.662109142245718,98.18380559160313
2025-01-04 18:00:00,9.913198685546185,100.68302557944556
2025-01-04 19:00:00,9.998249309572053,99.70175566036889
2025-01-04 20:00:00,9.955081377340516,103.89095129136867
2025-01-04 21:00:00,10.019790352623925,101.93896265199986
2025-01-04 22:00:00,9.671547934018658,95.99376983400481
2025-01-04 23:00:00,10.230643741732173,98.18647414532782
2025-01-05 00:00:00,9.20279461717174,98.57969261289045
2025-01-05 01:00:00,9.959983024971516,102.2569197034958
2025-01-05 02:00:00,9.70960245843832,99.53513566745957
2025-01-05 03:00:00,9.192803007572651,100.17876726929349
